Alert_ID,Investigator_ID,Investigation_Start,Investigation_End,Resolution_Time_Minutes,Outcome
7819,INV_6,2020-01-26 21:11:00,2020-01-26 22:56:00,105,Fraud
7820,INV_17,2020-01-26 22:08:00,2020-01-26 23:22:00,74,Fraud
7821,INV_4,2020-01-26 22:16:00,2020-01-27 01:10:00,174,False Positive
7822,INV_12,2020-01-26 23:46:00,2020-01-27 00:15:00,29,Fraud
7823,INV_10,2020-01-26 22:55:00,2020-01-26 23:57:00,62,False Positive
7824,INV_1,2020-01-27 00:09:00,2020-01-27 01:20:00,71,False Positive
7825,INV_5,2020-01-27 00:18:00,2020-01-27 02:54:00,156,Fraud
7826,INV_11,2020-01-27 00:18:00,2020-01-27 02:43:00,145,False Positive
7827,INV_14,2020-01-26 23:22:00,2020-01-27 01:30:00,128,Fraud
7828,INV_24,2020-01-27 00:52:00,2020-01-27 03:22:00,150,Fraud
7829,INV_20,2020-01-27 00:44:00,2020-01-27 02:09:00,85,Fraud
7830,INV_22,2020-01-27 00:11:00,2020-01-27 02:38:00,147,Fraud
7831,INV_13,2020-01-27 00:32:00,2020-01-27 03:15:00,163,Fraud
7832,INV_11,2020-01-27 00:47:00,2020-01-27 02:16:00,89,False Positive
7833,INV_15,2020-01-27 01:07:00,2020-01-27 01:45:00,38,False Positive
7834,INV_7,2020-01-27 01:38:00,2020-01-27 03:06:00,88,Fraud
7835,INV_12,2020-01-27 00:57:00,2020-01-27 03:29:00,152,Fraud
7836,INV_17,2020-01-27 00:25:00,2020-01-27 02:47:00,142,Fraud
7837,INV_24,2020-01-27 01:59:00,2020-01-27 02:45:00,46,False Positive
7838,INV_22,2020-01-27 00:29:00,2020-01-27 03:14:00,165,False Positive
7839,INV_9,2020-01-27 01:27:00,2020-01-27 01:44:00,17,Fraud
7840,INV_19,2020-01-27 02:31:00,2020-01-27 03:05:00,34,Fraud
7841,INV_23,2020-01-27 02:26:00,2020-01-27 04:03:00,97,Fraud
7842,INV_15,2020-01-27 01:25:00,2020-01-27 01:42:00,17,Fraud
7843,INV_19,2020-01-27 01:59:00,2020-01-27 04:48:00,169,False Positive
7844,INV_1,2020-01-27 02:28:00,2020-01-27 03:51:00,83,Fraud
7845,INV_20,2020-01-27 02:15:00,2020-01-27 03:06:00,51,False Positive
7846,INV_21,2020-01-27 02:49:00,2020-01-27 03:32:00,43,Fraud
7847,INV_8,2020-01-27 02:39:00,2020-01-27 02:53:00,14,Fraud
7848,INV_12,2020-01-27 01:14:00,2020-01-27 04:02:00,168,Fraud
7849,INV_18,2020-01-27 01:51:00,2020-01-27 04:47:00,176,False Positive
7850,INV_13,2020-01-27 02:23:00,2020-01-27 05:11:00,168,False Positive
7851,INV_23,2020-01-27 02:06:00,2020-01-27 02:36:00,30,False Positive
7852,INV_21,2020-01-27 02:23:00,2020-01-27 05:10:00,167,Fraud
7853,INV_13,2020-01-27 01:36:00,2020-01-27 03:14:00,98,False Positive
7854,INV_20,2020-01-27 02:25:00,2020-01-27 04:28:00,123,Fraud
7855,INV_21,2020-01-27 02:18:00,2020-01-27 05:14:00,176,Fraud
7856,INV_22,2020-01-27 02:12:00,2020-01-27 05:02:00,170,Fraud
7857,INV_5,2020-01-27 01:18:00,2020-01-27 04:16:00,178,Fraud
7858,INV_24,2020-01-27 01:32:00,2020-01-27 02:58:00,86,False Positive
7859,INV_15,2020-01-27 02:16:00,2020-01-27 05:12:00,176,Fraud
7860,INV_23,2020-01-27 02:06:00,2020-01-27 03:55:00,109,Fraud
7861,INV_18,2020-01-27 02:19:00,2020-01-27 04:11:00,112,Fraud
7862,INV_13,2020-01-27 01:56:00,2020-01-27 03:20:00,84,Fraud
7863,INV_10,2020-01-27 01:51:00,2020-01-27 03:08:00,77,False Positive
7864,INV_17,2020-01-27 02:56:00,2020-01-27 04:15:00,79,False Positive
7865,INV_14,2020-01-27 03:13:00,2020-01-27 05:31:00,138,Fraud
7866,INV_17,2020-01-27 03:12:00,2020-01-27 06:04:00,172,Fraud
7867,INV_3,2020-01-27 02:28:00,2020-01-27 04:50:00,142,Fraud
7868,INV_14,2020-01-27 02:42:00,2020-01-27 04:38:00,116,Fraud
7869,INV_10,2020-01-27 03:14:00,2020-01-27 05:25:00,131,Fraud
7870,INV_17,2020-01-27 04:00:00,2020-01-27 05:18:00,78,False Positive
7871,INV_20,2020-01-27 03:10:00,2020-01-27 03:32:00,22,Fraud
7872,INV_20,2020-01-27 03:36:00,2020-01-27 05:10:00,94,False Positive
7873,INV_2,2020-01-27 03:58:00,2020-01-27 06:38:00,160,Fraud
7874,INV_3,2020-01-27 05:56:00,2020-01-27 07:33:00,97,Fraud
7875,INV_13,2020-01-27 05:39:00,2020-01-27 08:29:00,170,False Positive
7876,INV_18,2020-01-27 05:29:00,2020-01-27 06:05:00,36,Fraud
7877,INV_20,2020-01-27 04:20:00,2020-01-27 05:17:00,57,Fraud
7878,INV_15,2020-01-27 04:59:00,2020-01-27 05:35:00,36,False Positive
7879,INV_16,2020-01-27 04:48:00,2020-01-27 07:38:00,170,False Positive
7880,INV_5,2020-01-27 05:31:00,2020-01-27 06:06:00,35,Fraud
7881,INV_24,2020-01-27 06:07:00,2020-01-27 09:02:00,175,False Positive
7882,INV_14,2020-01-27 06:57:00,2020-01-27 09:07:00,130,False Positive
7883,INV_13,2020-01-27 06:06:00,2020-01-27 07:52:00,106,Fraud
7884,INV_21,2020-01-27 06:28:00,2020-01-27 07:46:00,78,Fraud
7885,INV_23,2020-01-27 05:59:00,2020-01-27 06:44:00,45,Fraud
7886,INV_12,2020-01-27 06:42:00,2020-01-27 08:46:00,124,Fraud
7887,INV_16,2020-01-27 06:49:00,2020-01-27 08:45:00,116,Fraud
7888,INV_9,2020-01-27 06:17:00,2020-01-27 08:04:00,107,False Positive
7889,INV_2,2020-01-27 06:28:00,2020-01-27 09:09:00,161,Fraud
7890,INV_12,2020-01-27 06:23:00,2020-01-27 08:33:00,130,False Positive
7891,INV_10,2020-01-27 06:05:00,2020-01-27 07:18:00,73,Fraud
7892,INV_24,2020-01-27 06:01:00,2020-01-27 08:51:00,170,Fraud
7893,INV_18,2020-01-27 06:49:00,2020-01-27 07:50:00,61,Fraud
7894,INV_14,2020-01-27 05:44:00,2020-01-27 06:59:00,75,False Positive
7895,INV_15,2020-01-27 05:36:00,2020-01-27 07:32:00,116,Fraud
7896,INV_9,2020-01-27 06:18:00,2020-01-27 07:36:00,78,Fraud
7897,INV_9,2020-01-27 05:15:00,2020-01-27 06:27:00,72,False Positive
7898,INV_9,2020-01-27 05:12:00,2020-01-27 05:51:00,39,Fraud
7899,INV_24,2020-01-27 06:58:00,2020-01-27 07:38:00,40,False Positive
7900,INV_22,2020-01-27 06:58:00,2020-01-27 07:42:00,44,Fraud
7901,INV_11,2020-01-27 06:39:00,2020-01-27 08:44:00,125,Fraud
7902,INV_15,2020-01-27 07:42:00,2020-01-27 08:36:00,54,Fraud
7903,INV_8,2020-01-27 07:48:00,2020-01-27 09:10:00,82,Fraud
7904,INV_25,2020-01-27 07:05:00,2020-01-27 09:26:00,141,Fraud
7905,INV_14,2020-01-27 07:15:00,2020-01-27 09:30:00,135,Fraud
7906,INV_11,2020-01-27 07:47:00,2020-01-27 09:03:00,76,False Positive
7907,INV_4,2020-01-27 07:45:00,2020-01-27 08:25:00,40,False Positive
7908,INV_22,2020-01-27 08:35:00,2020-01-27 10:36:00,121,Fraud
7909,INV_12,2020-01-27 07:45:00,2020-01-27 09:05:00,80,Fraud
7910,INV_13,2020-01-27 08:12:00,2020-01-27 10:39:00,147,Fraud
7911,INV_17,2020-01-27 07:58:00,2020-01-27 10:31:00,153,Fraud
7912,INV_2,2020-01-27 07:57:00,2020-01-27 09:17:00,80,False Positive
7913,INV_11,2020-01-27 08:08:00,2020-01-27 09:39:00,91,False Positive
7914,INV_9,2020-01-27 07:32:00,2020-01-27 10:00:00,148,Fraud
7915,INV_11,2020-01-27 07:41:00,2020-01-27 09:36:00,115,Fraud
7916,INV_10,2020-01-27 09:05:00,2020-01-27 10:55:00,110,False Positive
7917,INV_1,2020-01-27 09:54:00,2020-01-27 10:35:00,41,Fraud
7918,INV_12,2020-01-27 08:09:00,2020-01-27 10:48:00,159,False Positive
7919,INV_8,2020-01-27 09:07:00,2020-01-27 09:54:00,47,Fraud
7920,INV_11,2020-01-27 09:52:00,2020-01-27 12:25:00,153,False Positive
7921,INV_9,2020-01-27 09:17:00,2020-01-27 09:37:00,20,Fraud
7922,INV_10,2020-01-27 08:47:00,2020-01-27 11:04:00,137,Fraud
7923,INV_10,2020-01-27 08:27:00,2020-01-27 11:26:00,179,Fraud
7924,INV_19,2020-01-27 09:06:00,2020-01-27 11:18:00,132,Fraud
7925,INV_15,2020-01-27 10:49:00,2020-01-27 13:00:00,131,Fraud
7926,INV_10,2020-01-27 09:36:00,2020-01-27 12:28:00,172,Fraud
7927,INV_7,2020-01-27 10:22:00,2020-01-27 11:38:00,76,Fraud
7928,INV_22,2020-01-27 09:50:00,2020-01-27 12:20:00,150,Fraud
7929,INV_24,2020-01-27 09:40:00,2020-01-27 09:56:00,16,Fraud
7930,INV_8,2020-01-27 10:29:00,2020-01-27 12:52:00,143,Fraud
7931,INV_23,2020-01-27 09:51:00,2020-01-27 12:22:00,151,Fraud
7932,INV_24,2020-01-27 10:49:00,2020-01-27 11:37:00,48,Fraud
7933,INV_20,2020-01-27 11:17:00,2020-01-27 13:09:00,112,Fraud
7934,INV_14,2020-01-27 11:56:00,2020-01-27 14:15:00,139,False Positive
7935,INV_17,2020-01-27 10:12:00,2020-01-27 12:20:00,128,Fraud
7936,INV_21,2020-01-27 10:58:00,2020-01-27 12:33:00,95,False Positive
7937,INV_2,2020-01-27 10:26:00,2020-01-27 10:41:00,15,Fraud
7938,INV_14,2020-01-27 10:27:00,2020-01-27 11:43:00,76,False Positive
7939,INV_11,2020-01-27 11:39:00,2020-01-27 12:42:00,63,False Positive
7940,INV_24,2020-01-27 11:40:00,2020-01-27 13:07:00,87,False Positive
7941,INV_5,2020-01-27 10:42:00,2020-01-27 13:02:00,140,Fraud
7942,INV_14,2020-01-27 12:49:00,2020-01-27 14:17:00,88,Fraud
7943,INV_5,2020-01-27 11:58:00,2020-01-27 12:09:00,11,False Positive
7944,INV_13,2020-01-27 12:39:00,2020-01-27 14:00:00,81,False Positive
7945,INV_13,2020-01-27 12:40:00,2020-01-27 13:15:00,35,False Positive
7946,INV_15,2020-01-27 12:43:00,2020-01-27 13:21:00,38,Fraud
7947,INV_14,2020-01-27 12:51:00,2020-01-27 13:14:00,23,False Positive
7948,INV_7,2020-01-27 11:11:00,2020-01-27 12:47:00,96,Fraud
7949,INV_8,2020-01-27 11:56:00,2020-01-27 13:22:00,86,False Positive
7950,INV_15,2020-01-27 11:22:00,2020-01-27 12:16:00,54,Fraud
7951,INV_10,2020-01-27 11:05:00,2020-01-27 11:36:00,31,Fraud
7952,INV_19,2020-01-27 11:38:00,2020-01-27 11:53:00,15,Fraud
7953,INV_7,2020-01-27 11:17:00,2020-01-27 13:20:00,123,False Positive
7954,INV_1,2020-01-27 12:43:00,2020-01-27 13:34:00,51,Fraud
7955,INV_11,2020-01-27 11:49:00,2020-01-27 13:15:00,86,Fraud
7956,INV_5,2020-01-27 12:58:00,2020-01-27 15:42:00,164,Fraud
7957,INV_6,2020-01-27 11:09:00,2020-01-27 13:03:00,114,Fraud
7958,INV_13,2020-01-27 12:18:00,2020-01-27 14:09:00,111,False Positive
7959,INV_15,2020-01-27 12:44:00,2020-01-27 13:55:00,71,Fraud
7960,INV_4,2020-01-27 13:48:00,2020-01-27 15:00:00,72,Fraud
7961,INV_24,2020-01-27 13:58:00,2020-01-27 15:58:00,120,False Positive
7962,INV_25,2020-01-27 13:56:00,2020-01-27 16:12:00,136,False Positive
7963,INV_8,2020-01-27 12:39:00,2020-01-27 13:42:00,63,False Positive
7964,INV_20,2020-01-27 12:30:00,2020-01-27 13:06:00,36,Fraud
7965,INV_20,2020-01-27 13:03:00,2020-01-27 14:53:00,110,False Positive
7966,INV_2,2020-01-27 13:58:00,2020-01-27 16:51:00,173,Fraud
7967,INV_8,2020-01-27 13:12:00,2020-01-27 13:36:00,24,Fraud
7968,INV_12,2020-01-27 13:44:00,2020-01-27 15:17:00,93,Fraud
7969,INV_23,2020-01-27 13:32:00,2020-01-27 16:29:00,177,Fraud
7970,INV_2,2020-01-27 13:35:00,2020-01-27 14:52:00,77,Fraud
7971,INV_20,2020-01-27 14:07:00,2020-01-27 15:05:00,58,False Positive
7972,INV_10,2020-01-27 14:28:00,2020-01-27 16:14:00,106,Fraud
7973,INV_6,2020-01-27 14:35:00,2020-01-27 14:58:00,23,Fraud
7974,INV_18,2020-01-27 13:42:00,2020-01-27 16:35:00,173,Fraud
7975,INV_1,2020-01-27 14:08:00,2020-01-27 16:32:00,144,Fraud
7976,INV_24,2020-01-27 14:59:00,2020-01-27 16:43:00,104,Fraud
7977,INV_9,2020-01-27 14:45:00,2020-01-27 17:37:00,172,Fraud
7978,INV_9,2020-01-27 14:00:00,2020-01-27 15:33:00,93,Fraud
7979,INV_5,2020-01-27 14:12:00,2020-01-27 15:29:00,77,False Positive
7980,INV_14,2020-01-27 13:25:00,2020-01-27 16:10:00,165,Fraud
7981,INV_2,2020-01-27 14:55:00,2020-01-27 17:44:00,169,Fraud
7982,INV_16,2020-01-27 15:07:00,2020-01-27 17:45:00,158,Fraud
7983,INV_20,2020-01-27 14:05:00,2020-01-27 15:37:00,92,Fraud
7984,INV_6,2020-01-27 14:23:00,2020-01-27 16:05:00,102,False Positive
7985,INV_7,2020-01-27 15:14:00,2020-01-27 16:02:00,48,False Positive
7986,INV_22,2020-01-27 15:57:00,2020-01-27 18:23:00,146,Fraud
7987,INV_9,2020-01-27 14:20:00,2020-01-27 16:25:00,125,False Positive
7988,INV_1,2020-01-27 14:14:00,2020-01-27 16:09:00,115,Fraud
7989,INV_21,2020-01-27 14:22:00,2020-01-27 14:41:00,19,Fraud
7990,INV_9,2020-01-27 15:30:00,2020-01-27 15:40:00,10,False Positive
7991,INV_18,2020-01-27 15:32:00,2020-01-27 17:58:00,146,Fraud
7992,INV_12,2020-01-27 15:08:00,2020-01-27 16:43:00,95,Fraud
7993,INV_25,2020-01-27 14:42:00,2020-01-27 16:09:00,87,Fraud
7994,INV_4,2020-01-27 14:44:00,2020-01-27 15:25:00,41,Fraud
7995,INV_14,2020-01-27 15:23:00,2020-01-27 17:35:00,132,Fraud
7996,INV_9,2020-01-27 15:13:00,2020-01-27 17:09:00,116,False Positive
7997,INV_11,2020-01-27 16:40:00,2020-01-27 17:13:00,33,False Positive
7998,INV_5,2020-01-27 15:10:00,2020-01-27 16:46:00,96,False Positive
7999,INV_10,2020-01-27 15:47:00,2020-01-27 17:55:00,128,False Positive
8000,INV_4,2020-01-27 16:13:00,2020-01-27 18:17:00,124,False Positive
8001,INV_24,2020-01-27 16:25:00,2020-01-27 18:14:00,109,False Positive
8002,INV_11,2020-01-27 16:00:00,2020-01-27 17:45:00,105,Fraud
8003,INV_7,2020-01-27 15:56:00,2020-01-27 16:13:00,17,False Positive
8004,INV_24,2020-01-27 15:11:00,2020-01-27 16:18:00,67,False Positive
8005,INV_6,2020-01-27 16:52:00,2020-01-27 17:59:00,67,False Positive
8006,INV_1,2020-01-27 16:53:00,2020-01-27 18:25:00,92,Fraud
8007,INV_23,2020-01-27 16:25:00,2020-01-27 19:24:00,179,Fraud
8008,INV_14,2020-01-27 16:07:00,2020-01-27 17:20:00,73,Fraud
8009,INV_16,2020-01-27 16:02:00,2020-01-27 18:36:00,154,Fraud
8010,INV_5,2020-01-27 17:34:00,2020-01-27 19:13:00,99,Fraud
8011,INV_20,2020-01-27 17:07:00,2020-01-27 19:00:00,113,Fraud
8012,INV_3,2020-01-27 17:34:00,2020-01-27 18:53:00,79,Fraud
8013,INV_24,2020-01-27 17:18:00,2020-01-27 19:39:00,141,Fraud
8014,INV_9,2020-01-27 16:27:00,2020-01-27 17:09:00,42,Fraud
8015,INV_14,2020-01-27 17:42:00,2020-01-27 17:58:00,16,False Positive
8016,INV_17,2020-01-27 17:36:00,2020-01-27 18:46:00,70,False Positive
8017,INV_2,2020-01-27 16:58:00,2020-01-27 18:54:00,116,False Positive
8018,INV_6,2020-01-27 17:16:00,2020-01-27 17:57:00,41,False Positive
8019,INV_15,2020-01-27 17:14:00,2020-01-27 17:55:00,41,False Positive
8020,INV_7,2020-01-27 17:33:00,2020-01-27 17:57:00,24,Fraud
8021,INV_19,2020-01-27 16:25:00,2020-01-27 16:40:00,15,False Positive
8022,INV_22,2020-01-27 17:29:00,2020-01-27 19:21:00,112,False Positive
8023,INV_16,2020-01-27 17:08:00,2020-01-27 17:32:00,24,Fraud
8024,INV_23,2020-01-27 17:05:00,2020-01-27 18:01:00,56,Fraud
8025,INV_22,2020-01-27 18:53:00,2020-01-27 20:35:00,102,False Positive
8026,INV_21,2020-01-27 18:55:00,2020-01-27 19:31:00,36,Fraud
8027,INV_11,2020-01-27 17:19:00,2020-01-27 19:41:00,142,False Positive
8028,INV_19,2020-01-27 17:43:00,2020-01-27 19:38:00,115,False Positive
8029,INV_4,2020-01-27 17:42:00,2020-01-27 18:11:00,29,False Positive
8030,INV_8,2020-01-27 17:53:00,2020-01-27 19:35:00,102,False Positive
8031,INV_14,2020-01-27 17:38:00,2020-01-27 19:00:00,82,Fraud
8032,INV_24,2020-01-27 17:41:00,2020-01-27 19:14:00,93,Fraud
8033,INV_19,2020-01-27 18:00:00,2020-01-27 20:26:00,146,Fraud
8034,INV_3,2020-01-27 18:43:00,2020-01-27 21:11:00,148,False Positive
8035,INV_2,2020-01-27 18:49:00,2020-01-27 19:46:00,57,False Positive
8036,INV_3,2020-01-27 18:39:00,2020-01-27 21:37:00,178,False Positive
8037,INV_3,2020-01-27 18:40:00,2020-01-27 18:50:00,10,Fraud
8038,INV_15,2020-01-27 18:38:00,2020-01-27 19:25:00,47,Fraud
8039,INV_20,2020-01-27 18:33:00,2020-01-27 20:13:00,100,False Positive
8040,INV_19,2020-01-27 18:15:00,2020-01-27 20:19:00,124,Fraud
8041,INV_17,2020-01-27 18:14:00,2020-01-27 20:30:00,136,Fraud
8042,INV_23,2020-01-27 20:48:00,2020-01-27 23:24:00,156,False Positive
8043,INV_7,2020-01-27 19:39:00,2020-01-27 20:57:00,78,False Positive
8044,INV_14,2020-01-27 19:26:00,2020-01-27 20:04:00,38,Fraud
8045,INV_4,2020-01-27 20:13:00,2020-01-27 20:43:00,30,Fraud
8046,INV_23,2020-01-27 19:47:00,2020-01-27 22:21:00,154,Fraud
8047,INV_9,2020-01-27 19:35:00,2020-01-27 22:06:00,151,Fraud
8048,INV_4,2020-01-27 20:56:00,2020-01-27 22:11:00,75,Fraud
8049,INV_21,2020-01-27 19:25:00,2020-01-27 21:21:00,116,False Positive
8050,INV_9,2020-01-27 19:33:00,2020-01-27 19:53:00,20,Fraud
8051,INV_25,2020-01-27 20:27:00,2020-01-27 23:16:00,169,Fraud
8052,INV_23,2020-01-27 20:18:00,2020-01-27 22:46:00,148,False Positive
8053,INV_24,2020-01-27 19:39:00,2020-01-27 21:41:00,122,False Positive
8054,INV_1,2020-01-27 20:42:00,2020-01-27 23:20:00,158,False Positive
8055,INV_3,2020-01-27 20:00:00,2020-01-27 22:24:00,144,Fraud
8056,INV_7,2020-01-27 20:25:00,2020-01-27 23:11:00,166,Fraud
8057,INV_25,2020-01-27 21:02:00,2020-01-27 21:44:00,42,Fraud
8058,INV_5,2020-01-27 21:20:00,2020-01-28 00:06:00,166,Fraud
8059,INV_23,2020-01-27 21:23:00,2020-01-27 22:54:00,91,False Positive
8060,INV_18,2020-01-27 20:34:00,2020-01-27 22:06:00,92,Fraud
8061,INV_7,2020-01-27 20:08:00,2020-01-27 22:45:00,157,Fraud
8062,INV_23,2020-01-27 21:48:00,2020-01-28 00:21:00,153,False Positive
8063,INV_11,2020-01-27 21:53:00,2020-01-28 00:01:00,128,Fraud
8064,INV_21,2020-01-27 21:49:00,2020-01-27 23:08:00,79,False Positive
8065,INV_16,2020-01-27 21:27:00,2020-01-27 21:50:00,23,Fraud
8066,INV_2,2020-01-27 22:57:00,2020-01-27 23:41:00,44,Fraud
8067,INV_18,2020-01-27 21:54:00,2020-01-27 22:20:00,26,Fraud
8068,INV_25,2020-01-27 21:42:00,2020-01-27 23:07:00,85,False Positive
8069,INV_21,2020-01-27 21:28:00,2020-01-27 23:28:00,120,Fraud
8070,INV_21,2020-01-27 21:41:00,2020-01-27 23:46:00,125,Fraud
8071,INV_24,2020-01-27 21:15:00,2020-01-28 00:01:00,166,Fraud
8072,INV_21,2020-01-27 21:59:00,2020-01-27 23:24:00,85,Fraud
8073,INV_21,2020-01-27 21:28:00,2020-01-27 22:53:00,85,False Positive
8074,INV_22,2020-01-27 22:45:00,2020-01-28 00:08:00,83,Fraud
8075,INV_2,2020-01-27 22:29:00,2020-01-27 22:51:00,22,Fraud
8076,INV_24,2020-01-27 23:32:00,2020-01-27 23:43:00,11,Fraud
8077,INV_3,2020-01-27 22:58:00,2020-01-27 23:43:00,45,False Positive
8078,INV_19,2020-01-27 22:20:00,2020-01-27 22:31:00,11,False Positive
8079,INV_23,2020-01-27 22:24:00,2020-01-27 23:59:00,95,Fraud
8080,INV_14,2020-01-27 22:58:00,2020-01-28 00:37:00,99,Fraud
8081,INV_2,2020-01-27 22:58:00,2020-01-27 23:36:00,38,False Positive
8082,INV_11,2020-01-27 23:02:00,2020-01-28 00:01:00,59,Fraud
8083,INV_21,2020-01-27 23:25:00,2020-01-28 00:35:00,70,Fraud
8084,INV_3,2020-01-27 22:32:00,2020-01-27 23:33:00,61,False Positive
8085,INV_7,2020-01-27 23:37:00,2020-01-28 00:45:00,68,Fraud
8086,INV_25,2020-01-27 22:11:00,2020-01-27 23:35:00,84,False Positive
8087,INV_3,2020-01-27 23:03:00,2020-01-28 00:16:00,73,Fraud
8088,INV_12,2020-01-27 22:08:00,2020-01-27 22:28:00,20,Fraud
8089,INV_3,2020-01-27 22:39:00,2020-01-28 01:12:00,153,Fraud
8090,INV_24,2020-01-27 23:18:00,2020-01-28 00:09:00,51,Fraud
8091,INV_15,2020-01-27 22:29:00,2020-01-28 00:18:00,109,False Positive
8092,INV_24,2020-01-27 22:55:00,2020-01-28 01:42:00,167,Fraud
8093,INV_10,2020-01-27 22:22:00,2020-01-28 00:18:00,116,Fraud
8094,INV_15,2020-01-27 23:52:00,2020-01-28 01:40:00,108,False Positive
8095,INV_12,2020-01-27 23:52:00,2020-01-28 01:17:00,85,Fraud
8096,INV_13,2020-01-28 00:19:00,2020-01-28 01:00:00,41,Fraud
8097,INV_14,2020-01-27 23:30:00,2020-01-28 01:22:00,112,Fraud
8098,INV_6,2020-01-27 23:14:00,2020-01-28 01:59:00,165,Fraud
8099,INV_15,2020-01-28 00:30:00,2020-01-28 02:58:00,148,Fraud
8100,INV_3,2020-01-28 00:33:00,2020-01-28 00:43:00,10,False Positive
8101,INV_6,2020-01-27 23:21:00,2020-01-28 01:17:00,116,Fraud
8102,INV_10,2020-01-28 00:54:00,2020-01-28 03:51:00,177,Fraud
8103,INV_22,2020-01-28 00:40:00,2020-01-28 01:57:00,77,False Positive
8104,INV_14,2020-01-27 23:16:00,2020-01-28 01:23:00,127,Fraud
8105,INV_11,2020-01-28 00:27:00,2020-01-28 02:30:00,123,Fraud
8106,INV_5,2020-01-28 01:35:00,2020-01-28 04:25:00,170,Fraud
8107,INV_9,2020-01-28 01:55:00,2020-01-28 02:35:00,40,Fraud
8108,INV_2,2020-01-28 00:26:00,2020-01-28 02:14:00,108,Fraud
8109,INV_14,2020-01-28 01:54:00,2020-01-28 04:38:00,164,False Positive
8110,INV_7,2020-01-28 01:36:00,2020-01-28 04:34:00,178,Fraud
8111,INV_5,2020-01-28 00:44:00,2020-01-28 01:35:00,51,Fraud
8112,INV_6,2020-01-28 01:33:00,2020-01-28 04:30:00,177,False Positive
8113,INV_7,2020-01-28 01:06:00,2020-01-28 01:56:00,50,False Positive
8114,INV_11,2020-01-28 01:10:00,2020-01-28 03:11:00,121,Fraud
8115,INV_13,2020-01-28 01:06:00,2020-01-28 02:54:00,108,Fraud
8116,INV_2,2020-01-28 01:25:00,2020-01-28 02:57:00,92,False Positive
8117,INV_4,2020-01-28 00:28:00,2020-01-28 00:48:00,20,Fraud
8118,INV_13,2020-01-28 01:24:00,2020-01-28 03:06:00,102,Fraud
8119,INV_1,2020-01-28 00:27:00,2020-01-28 00:58:00,31,Fraud
8120,INV_4,2020-01-28 01:27:00,2020-01-28 02:36:00,69,Fraud
8121,INV_12,2020-01-28 02:23:00,2020-01-28 03:16:00,53,Fraud
8122,INV_12,2020-01-28 02:22:00,2020-01-28 04:52:00,150,False Positive
8123,INV_6,2020-01-28 02:33:00,2020-01-28 04:04:00,91,Fraud
8124,INV_4,2020-01-28 02:50:00,2020-01-28 05:08:00,138,False Positive
8125,INV_15,2020-01-28 02:29:00,2020-01-28 04:12:00,103,False Positive
8126,INV_25,2020-01-28 02:09:00,2020-01-28 03:02:00,53,Fraud
8127,INV_17,2020-01-28 02:25:00,2020-01-28 03:19:00,54,Fraud
8128,INV_8,2020-01-28 02:36:00,2020-01-28 03:42:00,66,Fraud
8129,INV_3,2020-01-28 02:02:00,2020-01-28 04:42:00,160,Fraud
8130,INV_17,2020-01-28 03:50:00,2020-01-28 06:34:00,164,False Positive
8131,INV_7,2020-01-28 02:13:00,2020-01-28 03:13:00,60,Fraud
8132,INV_15,2020-01-28 03:44:00,2020-01-28 06:08:00,144,Fraud
8133,INV_19,2020-01-28 03:47:00,2020-01-28 04:31:00,44,False Positive
8134,INV_7,2020-01-28 03:29:00,2020-01-28 04:50:00,81,Fraud
8135,INV_20,2020-01-28 02:41:00,2020-01-28 03:40:00,59,False Positive
8136,INV_7,2020-01-28 03:34:00,2020-01-28 06:30:00,176,False Positive
8137,INV_20,2020-01-28 02:17:00,2020-01-28 03:24:00,67,False Positive
8138,INV_10,2020-01-28 03:54:00,2020-01-28 04:27:00,33,Fraud
8139,INV_18,2020-01-28 03:17:00,2020-01-28 03:43:00,26,Fraud
8140,INV_25,2020-01-28 03:34:00,2020-01-28 05:13:00,99,Fraud
8141,INV_5,2020-01-28 02:26:00,2020-01-28 03:36:00,70,False Positive
8142,INV_24,2020-01-28 02:59:00,2020-01-28 04:26:00,87,False Positive
8143,INV_25,2020-01-28 02:53:00,2020-01-28 03:05:00,12,False Positive
8144,INV_23,2020-01-28 02:43:00,2020-01-28 05:39:00,176,False Positive
8145,INV_19,2020-01-28 02:27:00,2020-01-28 03:12:00,45,False Positive
8146,INV_1,2020-01-28 03:43:00,2020-01-28 04:32:00,49,Fraud
8147,INV_20,2020-01-28 04:33:00,2020-01-28 05:18:00,45,False Positive
8148,INV_8,2020-01-28 04:13:00,2020-01-28 05:33:00,80,False Positive
8149,INV_20,2020-01-28 04:50:00,2020-01-28 05:00:00,10,Fraud
8150,INV_15,2020-01-28 03:14:00,2020-01-28 04:17:00,63,Fraud
8151,INV_19,2020-01-28 03:12:00,2020-01-28 05:53:00,161,Fraud
8152,INV_13,2020-01-28 04:07:00,2020-01-28 06:38:00,151,False Positive
8153,INV_4,2020-01-28 04:38:00,2020-01-28 05:14:00,36,False Positive
8154,INV_2,2020-01-28 03:06:00,2020-01-28 03:25:00,19,Fraud
8155,INV_20,2020-01-28 04:12:00,2020-01-28 06:15:00,123,False Positive
8156,INV_11,2020-01-28 05:13:00,2020-01-28 07:51:00,158,False Positive
8157,INV_9,2020-01-28 05:10:00,2020-01-28 06:26:00,76,False Positive
8158,INV_10,2020-01-28 05:29:00,2020-01-28 06:09:00,40,False Positive
